id,date,text,lang,source,annotations
441287HAN287-12613462,2024-02-28,"We could allow 12 students from Sisler High School, Maples Collegiate, R.B.",EN,parliament,"{""manual_themes"": [""theme_education""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
441288HAN288-12616679,2024-02-29,That is in an extremely small catchment area.,EN,parliament,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
441288HAN288-12617131,2024-02-29,"Speaker, the question is an important one.As soon as we were made aware that the CEO of Dalian was a DND employee, we took immediate action to suspend all contracts with Dalian, and I can confirm for the House that all active contracts with Dalian have been suspended.",EN,parliament,"{""manual_themes"": [""theme_governments_governance"", ""theme_defense""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
441288HAN288-12617376,2024-02-29,It is time to act to improve the wide gap in health outcomes for many Black Canadians that is the result of historical and systemic anti-Black racism.Can the Minister of Mental Health and Addictions tell us what her department is doing to improve access to culturally safe and informed mental health services for Black communities across the country?,EN,parliament,"{""manual_themes"": [""theme_health"", ""theme_rights_liberties_minorities_discrimination""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
441288HAN288-12617630,2024-02-29,"I note that in Bill C-35 there would be a number of improvements, but one of the pieces is that while funding would be required, there is no particular funding mechanism mentioned.I want to reference that I was honoured to know the amazing Canadian social justice activist and journalist June Callwood.",EN,parliament,"{""manual_themes"": [""theme_governments_governance"", ""theme_social_welfare""], ""manual_sentiment"": ""sentiment_positive"", ""manual_specific_themes"": []}"
441288HAN288-12618823,2024-02-29,We agree with that.We do not want another government telling us what to do in the future.,EN,parliament,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
441290HAN290-12626546,2024-03-18,"Pour le résumer en un mot, je dirais que ce projet de loi vise essentiellement à établir une seule évaluation environnementale par projet, car, en ce moment, il existe des chevauchements entre les pouvoirs fédéraux et provinciaux en matière d'environnement.",FR,parliament,"{""manual_themes"": [""theme_environment"", ""theme_governments_governance""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
441290HAN290-12627872,2024-03-18,We must recognize this and act on it.,EN,parliament,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
441290HAN290-12628263,2024-03-18,"If that were the case, we would have to consider the implications of the fact that some individuals who identify as Proud Boys are serving in the Canadian Armed Forces.",EN,parliament,"{""manual_themes"": [""theme_defense""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
441290HAN290-12628925,2024-03-18,Il a fait interdire la présence de plomb dans l'essence.,FR,parliament,"{""manual_themes"": [""theme_energy""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
441290HAN290-12629616,2024-03-18,"Cela provoque la famine et cela provoque la misère des 2 millions de Palestiniens qui sont coincés dans cet enfer sur Terre, l'endroit le plus dangereux sur la planète pour un enfant aujourd'hui.",FR,parliament,"{""manual_themes"": [""theme_international_affairs""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
441290HAN290-12629972,2024-03-18,"Je voterai pour, car je pense que c'est la chose à faire.",FR,parliament,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_positive"", ""manual_specific_themes"": []}"
441291HAN291-12631104,2024-03-19,They ravaged this country.One of the things that I think is very interesting is the climate changer performance index that the member for Regina—Qu'Appelle mentioned earlier.,EN,parliament,"{""manual_themes"": [""theme_environment""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
441291HAN291-12631289,2024-03-19,They cannot even accept the evidence before them that it is climate change.,EN,parliament,"{""manual_themes"": [""theme_environment""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
441291HAN291-12631630,2024-03-19,"They say they want to shrink the size of government, provided that oil is not affected.",EN,parliament,"{""manual_themes"": [""theme_energy"", ""theme_governments_governance""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
441291HAN291-12633118,2024-03-19,That is something the Parliamentary Budget Officer has made very clear.,EN,parliament,"{""manual_themes"": [""theme_governments_governance"", ""theme_macroeconomics""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
441291HAN291-12635178,2024-03-19,"When the NDP called for big oil to pay what it owes to help families, the Liberals sided with the Conservatives, voted it down and would not support it.Why are the Liberals more interested in protecting corporate profits than helping working people?",EN,parliament,"{""manual_themes"": [""theme_energy"", ""theme_macroeconomics"", ""theme_social_welfare""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
441291HAN291-12636534,2024-03-19,Reagan told his entourage that they needed to talk about it and to change some of the wording in his speech.,EN,parliament,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
441291HAN291-12636540,2024-03-19,We want to thank Brian for his service.,EN,parliament,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_positive"", ""manual_specific_themes"": []}"
441291HAN291-12636552,2024-03-19,"Today we benefit from the elimination of trade barriers, tariff barriers and non-tariff barriers, as we look outward.",EN,parliament,"{""manual_themes"": [""theme_foreign_trade""], ""manual_sentiment"": ""sentiment_positive"", ""manual_specific_themes"": []}"
441292HAN292-12640219,2024-03-20,"We are all held to account in what words we state, in our deeds in this House and as parliamentarians.I see the hon. member for Selkirk—Interlake—Eastman, whom I have spoken to before.",EN,parliament,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
441292HAN292-12640231,2024-03-20,He believed that human will ultimately matters very little.,EN,parliament,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
441293HAN293-12641798,2024-03-21,J’ai hâte que ce moment arrive et que les élections soient déclenchées.,FR,parliament,"{""manual_themes"": [""theme_governments_governance""], ""manual_sentiment"": ""sentiment_positive"", ""manual_specific_themes"": []}"
441293HAN293-12641917,2024-03-21,Nous devons passer à d'autres questions.La députée d'Edmonton Strathcona a la parole.,FR,parliament,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
441293HAN293-12642685,2024-03-21,Les gens parviennent à peine à joindre les deux bouts.,FR,parliament,"{""manual_themes"": [""theme_social_welfare""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": [""specific_themes_welfare_state""]}"
441293HAN293-12643910,2024-03-21,"They cannot wait until 2060 to maybe get a result.We are only a quarter of the way through the year, and food banks are already predicting that they will have an additional one million visits.",EN,parliament,"{""manual_themes"": [""theme_social_welfare""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": [""specific_themes_welfare_state""]}"
441293HAN293-12644447,2024-03-21,Canadians will be hard hit once again when they are already down.Folks in my riding come into my office and show me their natural gas bills.,EN,parliament,"{""manual_themes"": [""theme_energy""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
441293HAN293-12645114,2024-03-21,Il se concentre sur les besoins des aînés qui ont travaillé toute leur vie et qui constatent que leur chèque de pension ne suffit plus.,FR,parliament,"{""manual_themes"": [""theme_social_welfare"", ""theme_labor""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": [""specific_themes_welfare_state""]}"
441293HAN293-12647139,2024-03-21,Le président: L'annexe 1.5 est-elle adoptée?,FR,parliament,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
441293HAN293-12647191,2024-03-21,"Mme Mélanie Bernier, première vice-présidente et cheffe des affaires juridiques de l'Office d'investissement des régimes de pensions du secteur public, a carrément menti au comité.",FR,parliament,"{""manual_themes"": [""theme_labor"", ""theme_governments_governance""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": [""specific_themes_welfare_state""]}"
441295HAN295-12656149,2024-04-08,"Quand on investit autant d’argent dans ce genre de programme, on peut s’attendre à ce qu’il y ait des erreurs.",FR,parliament,"{""manual_themes"": [""theme_macroeconomics""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
441295HAN295-12657240,2024-04-08,C'était un vrai fédéraliste qui croyait à la fois en l'importance qu'Ottawa respecte les compétences du Québec et en la fierté des Québécois.,FR,parliament,"{""manual_themes"": [""theme_culture_nationalism"", ""theme_governments_governance""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
441295HAN295-12657381,2024-04-08,"Tout ce qu'on voit depuis huit ans, ce sont des dépenses incontrôlées.Est-ce que le premier ministre va finalement écouter le directeur de la Banque du Canada et arrêter ses dépenses incontrôlées qui ne font qu'alimenter l'inflation et les taux d'intérêt?",FR,parliament,"{""manual_themes"": [""theme_macroeconomics""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
441295HAN295-12657426,2024-04-08,"Par exemple, la dernière circulaire de NorthMart, à Iqaluit, annonce un pot de sauce pour pâtes à plus de 10 $.",FR,parliament,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
441295HAN295-12657454,2024-04-08,Le premier ministre n'en vaut pas le coût.Le premier ministre cessera-t-il de faire des annonces pour travailler plutôt à faire bâtir plus de maisons?,FR,parliament,"{""manual_themes"": [""theme_housing""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
441295HAN295-12659126,2024-04-08,No one has the time to read and apply all that.,EN,parliament,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
441295HAN295-12660264,2024-04-08,"There are thousands, if not hundreds of thousands, of others across the country who are paying higher energy prices because of the government.",EN,parliament,"{""manual_themes"": [""theme_energy"", ""theme_macroeconomics""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
441295HAN295-12660378,2024-04-08,He worked another 20 years there and was able to get back on his feet.,EN,parliament,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_positive"", ""manual_specific_themes"": []}"
441296HAN296-12660782,2024-04-09,"Monsieur le Président, j'ai plusieurs pétitions à présenter.La première est une pétition de la Chambre signée par des Canadiens préoccupés par le projet de loi C‑21, qui cible les propriétaires d'armes à feu respectueux des lois.",FR,parliament,"{""manual_themes"": [""theme_law_and_crime""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
